roc_score,iteration
0.8545138888888889,0
0.8621527777777778,1
0.8510416666666667,2
0.8631944444444444,3
0.8513888888888889,4
0.8569444444444445,5
0.8378472222222222,6
0.8586805555555556,7
0.8586805555555557,8
0.8520833333333333,9
0.8625,10
0.8479166666666667,11
0.8534722222222223,12
