roc_score,iteration
0.8404396975462143,0
0.8385073642019357,1
0.8385073642019357,2
0.8385073642019357,3
0.8450590064724249,4
0.8450590064724249,5
0.8430063249044709,6
0.8400266480277814,7
0.8391086286610924,8
0.8400545829852148,9
0.8400545829852148,10
