roc_score,iteration
0.8404396975462143,0
0.8254040216445753,1
0.8260294586130209,2
0.8416305962412967,3
0.8197614194879335,4
0.8299304044203837,5
0.8393259053951726,6
0.8128164979189659,7
0.8308933817506913,8
0.8272483573939716,9
0.8177120048839304,10
0.8245933643107803,11
0.8218473798277133,12
