roc_score
0.8611111111111112
0.8277777777777778
0.8520833333333333
0.8326388888888888
0.8763888888888889
0.8618055555555556
0.8045138888888889
0.8614583333333333
0.8545138888888889
0.9072916666666667
0.8520833333333333
0.8315972222222222
0.8944444444444445
