roc_score,iteration
0.8404396975462143,0
0.8308719629839643,1
0.8166842354801006,2
0.824358391093185,3
0.8405763999809921,4
0.8319810803234864,5
0.8421926378438473,6
0.8373410251016836,7
0.8322684350663451,8
0.827051921661959,9
0.8322082925387547,10
0.8239411549236001,11
0.8448803417351249,12
0.8261412653951734,13
0.8235203898874206,14
0.8271948653088683,15
