roc_score,iteration
0.8404396975462143,1
0.8473278311628719,2
0.8395116810878159,3
0.8456014691306716,4
0.8306834651455087,5
0.8457272858641306,6
0.8259908732429119,7
0.8347944112730238,8
0.8430861863457099,9
0.8193431991393143,10
0.8430746113572581,11
0.8355354437135599,12
