roc_score,iteration
0.8404396975462143,0
0.8385073642019357,1
0.8385073642019357,2
0.8385073642019357,3
0.8450590064724249,4
0.8450590064724249,5
0.8430063249044709,6
0.8400266480277814,7
0.8391086286610924,8
0.8400545829852148,9
0.8400545829852148,10
0.8400545829852148,11
0.8400545829852148,12
0.8346054217560338,13
0.8377550074600014,14
0.8377550074600014,15
0.8377550074600014,16
0.8318102805332426,17
0.8363963988786218,18
0.8363963988786218,19
0.8363963988786218,20
